open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-09-18 17:58:13.243063,57426.85,57500.59,57108.63,57338.16,650.24,2025-09-18 18:58:13.243063,37283751.78,684,325.12,18641875.89,0
2025-09-18 18:58:13.243063,55832.01,55886.79,55072.08,55515.46,698.75,2025-09-18 19:58:13.243063,38791531.16,238,349.38,19395765.58,0
2025-09-18 19:58:13.243063,55020.46,55341.64,54604.0,54855.52,1672.2,2025-09-18 20:58:13.243063,91729642.85,711,836.1,45864821.43,0
2025-09-18 20:58:13.243063,55081.84,55377.98,54319.77,54866.76,932.74,2025-09-18 21:58:13.243063,51176359.02,891,466.37,25588179.51,0
2025-09-18 21:58:13.243063,54935.04,54950.83,54796.88,54923.8,893.48,2025-09-18 22:58:13.243063,49073340.99,298,446.74,24536670.49,0
2025-09-18 22:58:13.243063,54238.7,54510.1,53967.25,54434.91,1646.96,2025-09-18 23:58:13.243063,89651997.48,315,823.48,44825998.74,0
2025-09-18 23:58:13.243063,54961.1,55536.27,54699.54,55118.45,1256.16,2025-09-19 00:58:13.243063,69237756.01,288,628.08,34618878.0,0
2025-09-19 00:58:13.243063,54416.59,54473.87,53598.76,53947.05,1158.06,2025-09-19 01:58:13.243063,62473671.66,803,579.03,31236835.83,0
2025-09-19 01:58:13.243063,54183.9,54210.84,53426.72,53798.82,1120.29,2025-09-19 02:58:13.243063,60270329.73,217,560.15,30135164.87,0
2025-09-19 02:58:13.243063,53974.82,54295.91,53540.29,53933.64,830.53,2025-09-19 03:58:13.243063,44793526.13,554,415.27,22396763.06,0
2025-09-19 03:58:13.243063,54521.07,54664.07,54261.0,54493.94,1785.89,2025-09-19 04:58:13.243063,97320405.67,309,892.95,48660202.84,0
2025-09-19 04:58:13.243063,55200.24,55499.01,55126.19,55274.97,1915.16,2025-09-19 05:58:13.243063,105860313.58,918,957.58,52930156.79,0
2025-09-19 05:58:13.243063,54174.84,54237.26,53631.23,54037.2,2165.36,2025-09-19 06:58:13.243063,117009854.66,264,1082.68,58504927.33,0
2025-09-19 06:58:13.243063,52424.18,52885.57,52187.3,52384.62,775.2,2025-09-19 07:58:13.243063,40608442.36,537,387.6,20304221.18,0
2025-09-19 07:58:13.243063,53655.82,53787.04,53594.93,53728.47,2152.75,2025-09-19 08:58:13.243063,115663751.65,887,1076.37,57831875.82,0
2025-09-19 08:58:13.243063,54164.87,54254.55,53626.46,54090.94,1758.09,2025-09-19 09:58:13.243063,95096525.69,232,879.04,47548262.84,0
2025-09-19 09:58:13.243063,53377.83,53654.47,52783.05,53286.62,1145.74,2025-09-19 10:58:13.243063,61052598.43,550,572.87,30526299.22,0
2025-09-19 10:58:13.243063,54740.74,55299.86,54664.53,54945.06,1269.4,2025-09-19 11:58:13.243063,69747096.87,822,634.7,34873548.44,0
2025-09-19 11:58:13.243063,55525.93,55552.12,55002.05,55077.67,1017.21,2025-09-19 12:58:13.243063,56025313.92,696,508.6,28012656.96,0
2025-09-19 12:58:13.243063,56758.3,56806.13,55924.45,56382.24,1198.99,2025-09-19 13:58:13.243063,67601512.66,872,599.49,33800756.33,0
2025-09-19 13:58:13.243063,56416.47,56538.37,56065.92,56464.01,1538.58,2025-09-19 14:58:13.243063,86874455.78,327,769.29,43437227.89,0
2025-09-19 14:58:13.243063,58730.4,59310.14,58697.54,58796.82,2227.4,2025-09-19 15:58:13.243063,130964207.58,527,1113.7,65482103.79,0
2025-09-19 15:58:13.243063,60759.75,61383.69,60633.51,60866.87,2372.42,2025-09-19 16:58:13.243063,144402048.8,594,1186.21,72201024.4,0
2025-09-19 16:58:13.243063,60415.14,60684.48,60133.55,60569.88,1475.1,2025-09-19 17:58:13.243063,89346339.59,514,737.55,44673169.79,0
2025-09-19 17:58:13.243063,61967.06,62264.65,61240.62,61752.9,786.64,2025-09-19 18:58:13.243063,48577223.47,854,393.32,24288611.74,0
2025-09-19 18:58:13.243063,62430.76,62975.91,62120.12,62556.15,2055.52,2025-09-19 19:58:13.243063,128585147.47,752,1027.76,64292573.73,0
2025-09-19 19:58:13.243063,64309.1,64347.1,64012.64,64274.73,727.61,2025-09-19 20:58:13.243063,46766776.93,965,363.8,23383388.46,0
2025-09-19 20:58:13.243063,62866.26,63468.91,62642.73,63040.76,1040.83,2025-09-19 21:58:13.243063,65614481.92,947,520.41,32807240.96,0
2025-09-19 21:58:13.243063,63686.19,64102.68,63416.4,63912.05,806.86,2025-09-19 22:58:13.243063,51567803.09,109,403.43,25783901.55,0
2025-09-19 22:58:13.243063,65000.69,65626.6,64634.45,65271.36,1256.09,2025-09-19 23:58:13.243063,81986379.2,409,628.04,40993189.6,0
2025-09-19 23:58:13.243063,63237.13,63309.83,62704.44,62981.98,1699.62,2025-09-20 00:58:13.243063,107045474.0,556,849.81,53522737.0,0
2025-09-20 00:58:13.243063,61065.78,61582.89,60893.44,61497.8,753.8,2025-09-20 01:58:13.243063,46357317.38,696,376.9,23178658.69,0
2025-09-20 01:58:13.243063,59002.56,59347.02,58750.86,58995.78,2360.12,2025-09-20 02:58:13.243063,139237113.29,276,1180.06,69618556.64,0
2025-09-20 02:58:13.243063,58664.27,59165.16,58303.1,58683.8,1249.82,2025-09-20 03:58:13.243063,73343921.4,330,624.91,36671960.7,0
2025-09-20 03:58:13.243063,59468.14,59979.58,59226.51,59531.84,1595.53,2025-09-20 04:58:13.243063,94984877.68,996,797.77,47492438.84,0
2025-09-20 04:58:13.243063,61048.82,61593.48,60761.92,61326.55,757.59,2025-09-20 05:58:13.243063,46460091.73,283,378.79,23230045.86,0
2025-09-20 05:58:13.243063,61288.74,61680.74,61288.65,61423.56,1902.12,2025-09-20 06:58:13.243063,116835190.84,859,951.06,58417595.42,0
2025-09-20 06:58:13.243063,63393.45,63901.25,63323.97,63430.41,797.9,2025-09-20 07:58:13.243063,50611171.8,751,398.95,25305585.9,0
2025-09-20 07:58:13.243063,61520.27,62258.89,61420.37,61685.95,1617.48,2025-09-20 08:58:13.243063,99775600.71,413,808.74,49887800.36,0
2025-09-20 08:58:13.243063,59647.01,59813.98,59220.37,59590.62,892.1,2025-09-20 09:58:13.243063,53160661.43,132,446.05,26580330.71,0
2025-09-20 09:58:13.243063,59431.15,60122.31,59391.83,59530.38,792.75,2025-09-20 10:58:13.243063,47192533.04,135,396.37,23596266.52,0
2025-09-20 10:58:13.243063,59756.7,60228.66,59512.21,59993.6,1257.03,2025-09-20 11:58:13.243063,75413551.11,708,628.51,37706775.55,0
2025-09-20 11:58:13.243063,60155.43,60265.51,59443.84,59960.37,517.72,2025-09-20 12:58:13.243063,31042554.9,800,258.86,15521277.45,0
2025-09-20 12:58:13.243063,57321.31,57751.94,56918.62,57487.07,2797.21,2025-09-20 13:58:13.243063,160803584.98,779,1398.61,80401792.49,0
2025-09-20 13:58:13.243063,57529.48,57533.03,57081.37,57390.36,1816.35,2025-09-20 14:58:13.243063,104240895.83,187,908.17,52120447.92,0
2025-09-20 14:58:13.243063,55709.75,56293.67,55705.64,55898.82,1392.46,2025-09-20 15:58:13.243063,77836967.3,311,696.23,38918483.65,0
2025-09-20 15:58:13.243063,57004.03,57117.0,56461.98,56653.09,568.49,2025-09-20 16:58:13.243063,32206440.32,377,284.24,16103220.16,0
2025-09-20 16:58:13.243063,56959.3,57211.77,56940.82,57074.13,838.71,2025-09-20 17:58:13.243063,47868457.81,599,419.35,23934228.91,0
2025-09-20 17:58:13.243063,55922.81,56170.16,55773.21,56006.98,2153.01,2025-09-20 18:58:13.243063,120583316.18,914,1076.5,60291658.09,0
2025-09-20 18:58:13.243063,55302.68,55710.26,55253.95,55436.98,2126.54,2025-09-20 19:58:13.243063,117888818.36,154,1063.27,58944409.18,0
2025-09-20 19:58:13.243063,54209.96,54429.66,54106.38,54268.13,903.81,2025-09-20 20:58:13.243063,49048059.73,804,451.9,24524029.86,0
2025-09-20 20:58:13.243063,53912.22,54271.93,53861.37,54205.53,612.79,2025-09-20 21:58:13.243063,33216708.25,918,306.4,16608354.13,0
2025-09-20 21:58:13.243063,55097.03,55351.47,54792.72,55246.43,735.23,2025-09-20 22:58:13.243063,40618556.07,959,367.61,20309278.03,0
2025-09-20 22:58:13.243063,53798.37,54296.56,53697.19,54162.8,2130.23,2025-09-20 23:58:13.243063,115379329.02,111,1065.12,57689664.51,0
2025-09-20 23:58:13.243063,54948.53,54994.24,54293.23,54714.22,2053.56,2025-09-21 00:58:13.243063,112358706.78,837,1026.78,56179353.39,0
2025-09-21 00:58:13.243063,54198.89,54620.3,54031.59,54139.44,1031.51,2025-09-21 01:58:13.243063,55845561.85,439,515.76,27922780.93,0
2025-09-21 01:58:13.243063,53076.07,53495.93,52996.17,53286.34,1779.04,2025-09-21 02:58:13.243063,94798621.33,250,889.52,47399310.66,0
2025-09-21 02:58:13.243063,53254.54,53342.62,52909.94,53177.61,1642.04,2025-09-21 03:58:13.243063,87319829.8,680,821.02,43659914.9,0
2025-09-21 03:58:13.243063,51828.99,52163.02,51796.98,52081.89,1285.7,2025-09-21 04:58:13.243063,66961771.72,472,642.85,33480885.86,0
2025-09-21 04:58:13.243063,51523.73,51530.9,51369.26,51510.4,2142.28,2025-09-21 05:58:13.243063,110349526.26,417,1071.14,55174763.13,0
2025-09-21 05:58:13.243063,50235.25,50303.16,50191.43,50281.48,2380.13,2025-09-21 06:58:13.243063,119676617.09,227,1190.07,59838308.54,0
2025-09-21 06:58:13.243063,52652.79,52661.33,52205.5,52262.3,1494.9,2025-09-21 07:58:13.243063,78126968.67,797,747.45,39063484.33,0
2025-09-21 07:58:13.243063,52073.53,52483.57,51976.08,52304.38,724.82,2025-09-21 08:58:13.243063,37911350.85,944,362.41,18955675.43,0
2025-09-21 08:58:13.243063,51702.2,52050.94,51119.9,51577.64,1950.33,2025-09-21 09:58:13.243063,100593532.19,162,975.17,50296766.09,0
2025-09-21 09:58:13.243063,51854.56,51976.96,51641.02,51803.53,1079.22,2025-09-21 10:58:13.243063,55907348.77,233,539.61,27953674.38,0
2025-09-21 10:58:13.243063,51550.04,52000.66,51271.36,51692.33,713.39,2025-09-21 11:58:13.243063,36877034.7,277,356.7,18438517.35,0
2025-09-21 11:58:13.243063,51492.48,51591.28,51314.7,51469.05,1461.95,2025-09-21 12:58:13.243063,75245227.32,726,730.98,37622613.66,0
2025-09-21 12:58:13.243063,51803.23,52295.29,51677.05,52106.41,1352.6,2025-09-21 13:58:13.243063,70479237.85,820,676.3,35239618.92,0
2025-09-21 13:58:13.243063,52978.5,52996.34,52842.92,52901.04,1169.09,2025-09-21 14:58:13.243063,61846140.04,715,584.55,30923070.02,0
2025-09-21 14:58:13.243063,52102.21,52358.32,51983.84,52345.05,644.95,2025-09-21 15:58:13.243063,33759884.11,648,322.47,16879942.06,0
2025-09-21 15:58:13.243063,51573.47,51872.07,51547.29,51747.46,803.03,2025-09-21 16:58:13.243063,41554643.99,368,401.51,20777321.99,0
2025-09-21 16:58:13.243063,51002.3,51514.17,50999.18,51467.97,1292.0,2025-09-21 17:58:13.243063,66496392.09,210,646.0,33248196.05,0
2025-09-21 17:58:13.243063,48746.84,49254.69,48648.88,49103.61,2843.97,2025-09-21 18:58:13.243063,139649333.0,285,1421.99,69824666.5,0
2025-09-21 18:58:13.243063,47902.76,47973.63,47360.16,47620.49,1733.0,2025-09-21 19:58:13.243063,82526301.02,581,866.5,41263150.51,0
2025-09-21 19:58:13.243063,49007.93,49022.71,48845.75,48927.08,1263.87,2025-09-21 20:58:13.243063,61837496.67,434,631.94,30918748.33,0
2025-09-21 20:58:13.243063,50899.05,50925.67,50370.4,50541.64,2137.16,2025-09-21 21:58:13.243063,108015350.47,637,1068.58,54007675.23,0
2025-09-21 21:58:13.243063,50390.32,50738.01,50270.01,50294.96,1256.0,2025-09-21 22:58:13.243063,63170664.14,304,628.0,31585332.07,0
2025-09-21 22:58:13.243063,50770.85,51258.45,50412.26,50879.95,1131.05,2025-09-21 23:58:13.243063,57547537.91,965,565.52,28773768.95,0
2025-09-21 23:58:13.243063,51119.51,51429.54,50951.37,51201.77,1982.24,2025-09-22 00:58:13.243063,101494249.86,612,991.12,50747124.93,0
2025-09-22 00:58:13.243063,54210.96,54774.09,53918.47,54359.77,1860.17,2025-09-22 01:58:13.243063,101118306.97,863,930.08,50559153.48,0
2025-09-22 01:58:13.243063,55746.35,55784.31,55141.11,55582.4,1757.53,2025-09-22 02:58:13.243063,97687576.45,767,878.76,48843788.22,0
2025-09-22 02:58:13.243063,55338.67,55892.15,54977.22,55445.76,591.08,2025-09-22 03:58:13.243063,32772730.77,461,295.54,16386365.38,0
2025-09-22 03:58:13.243063,54604.67,54758.16,54146.74,54391.69,1232.33,2025-09-22 04:58:13.243063,67028272.42,671,616.16,33514136.21,0
2025-09-22 04:58:13.243063,52523.9,52747.73,52255.04,52649.58,1064.28,2025-09-22 05:58:13.243063,56033934.9,362,532.14,28016967.45,0
2025-09-22 05:58:13.243063,52754.57,53264.88,52613.95,52869.1,2032.25,2025-09-22 06:58:13.243063,107442975.86,743,1016.12,53721487.93,0
2025-09-22 06:58:13.243063,52194.69,52573.05,51852.22,52074.63,2124.47,2025-09-22 07:58:13.243063,110631078.38,572,1062.24,55315539.19,0
2025-09-22 07:58:13.243063,50687.85,50956.44,50470.98,50598.57,879.39,2025-09-22 08:58:13.243063,44495781.55,285,439.69,22247890.78,0
2025-09-22 08:58:13.243063,49949.33,49949.79,49929.71,49949.32,974.33,2025-09-22 09:58:13.243063,48667323.49,696,487.17,24333661.75,0
2025-09-22 09:58:13.243063,48708.75,49283.96,48604.73,48873.86,1934.99,2025-09-22 10:58:13.243063,94570194.99,640,967.49,47285097.5,0
2025-09-22 10:58:13.243063,50878.73,50897.38,50138.95,50527.89,1820.72,2025-09-22 11:58:13.243063,91997352.46,407,910.36,45998676.23,0
2025-09-22 11:58:13.243063,51719.53,51757.36,51388.7,51423.89,799.49,2025-09-22 12:58:13.243063,41112880.83,395,399.74,20556440.42,0
2025-09-22 12:58:13.243063,51399.71,51840.3,51113.69,51420.83,1210.87,2025-09-22 13:58:13.243063,62264097.83,869,605.44,31132048.92,0
2025-09-22 13:58:13.243063,52543.96,53128.0,52487.51,52947.98,2159.74,2025-09-22 14:58:13.243063,114354006.83,862,1079.87,57177003.42,0
2025-09-22 14:58:13.243063,52860.7,53131.63,52806.97,53035.2,1585.6,2025-09-22 15:58:13.243063,84092802.49,581,792.8,42046401.25,0
2025-09-22 15:58:13.243063,52116.33,52458.11,52024.51,52126.94,658.53,2025-09-22 16:58:13.243063,34327383.81,389,329.27,17163691.9,0
2025-09-22 16:58:13.243063,53767.1,54020.76,53259.18,53720.06,1505.51,2025-09-22 17:58:13.243063,80876028.91,957,752.75,40438014.45,0
2025-09-22 17:58:13.243063,54271.88,54695.02,53799.32,54304.44,984.99,2025-09-22 18:58:13.243063,53489528.66,147,492.5,26744764.33,0
2025-09-22 18:58:13.243063,53255.27,53569.49,53118.82,53183.33,1566.82,2025-09-22 19:58:13.243063,83328882.37,607,783.41,41664441.19,0
2025-09-22 19:58:13.243063,53052.39,53304.42,52898.1,52986.19,1478.64,2025-09-22 20:58:13.243063,78347620.61,972,739.32,39173810.31,0
2025-09-22 20:58:13.243063,52238.11,52442.41,51583.24,52063.58,1629.19,2025-09-22 21:58:13.243063,84821208.35,272,814.59,42410604.18,0
2025-09-22 21:58:13.243063,50706.8,50966.45,50313.3,50628.91,1574.91,2025-09-22 22:58:13.243063,79735822.64,575,787.45,39867911.32,0
2025-09-22 22:58:13.243063,51390.97,51744.28,51303.99,51571.8,2025.81,2025-09-22 23:58:13.243063,104474545.42,267,1012.9,52237272.71,0
2025-09-22 23:58:13.243063,53496.54,53591.9,53312.81,53546.4,1599.41,2025-09-23 00:58:13.243063,85642577.89,349,799.7,42821288.94,0
2025-09-23 00:58:13.243063,52312.91,52344.54,51873.36,52053.99,2409.05,2025-09-23 01:58:13.243063,125400928.7,552,1204.53,62700464.35,0
2025-09-23 01:58:13.243063,52277.81,52817.91,52257.23,52645.29,1349.85,2025-09-23 02:58:13.243063,71063075.2,402,674.92,35531537.6,0
2025-09-23 02:58:13.243063,52227.15,52443.85,51959.26,51965.49,1819.02,2025-09-23 03:58:13.243063,94526312.56,536,909.51,47263156.28,0
2025-09-23 03:58:13.243063,51245.96,51508.37,50963.94,51464.42,1558.33,2025-09-23 04:58:13.243063,80198353.41,312,779.16,40099176.71,0
2025-09-23 04:58:13.243063,50676.32,51105.72,50641.55,50859.82,736.69,2025-09-23 05:58:13.243063,37467781.84,853,368.34,18733890.92,0
2025-09-23 05:58:13.243063,49998.33,50105.93,49888.6,49986.06,1937.12,2025-09-23 06:58:13.243063,96829175.95,155,968.56,48414587.98,0
2025-09-23 06:58:13.243063,49992.61,50328.19,49979.91,50039.56,585.31,2025-09-23 07:58:13.243063,29288904.77,850,292.66,14644452.38,0
2025-09-23 07:58:13.243063,49225.89,49271.02,49190.74,49212.96,2057.71,2025-09-23 08:58:13.243063,101266201.33,336,1028.86,50633100.66,0
2025-09-23 08:58:13.243063,49566.91,49692.76,49464.32,49484.08,1441.7,2025-09-23 09:58:13.243063,71341075.15,613,720.85,35670537.57,0
2025-09-23 09:58:13.243063,49317.47,49603.66,49283.31,49439.31,1059.7,2025-09-23 10:58:13.243063,52390798.3,189,529.85,26195399.15,0
2025-09-23 10:58:13.243063,49559.69,49585.21,48732.5,49207.98,1881.72,2025-09-23 11:58:13.243063,92595447.26,640,940.86,46297723.63,0
2025-09-23 11:58:13.243063,48482.45,48658.37,48181.91,48319.72,1397.11,2025-09-23 12:58:13.243063,67507790.19,533,698.55,33753895.1,0
2025-09-23 12:58:13.243063,47790.44,48129.13,47632.5,47767.16,2102.74,2025-09-23 13:58:13.243063,100442152.57,150,1051.37,50221076.29,0
2025-09-23 13:58:13.243063,48464.86,48729.1,48050.94,48493.59,1520.29,2025-09-23 14:58:13.243063,73724553.4,324,760.15,36862276.7,0
2025-09-23 14:58:13.243063,48894.33,49152.42,48566.9,48984.27,1400.83,2025-09-23 15:58:13.243063,68618638.09,189,700.42,34309319.04,0
2025-09-23 15:58:13.243063,47746.0,48039.17,47568.6,48031.47,1678.07,2025-09-23 16:58:13.243063,80600291.97,171,839.04,40300145.99,0
2025-09-23 16:58:13.243063,48130.5,48460.49,47682.84,48131.7,703.55,2025-09-23 17:58:13.243063,33863227.09,623,351.78,16931613.54,0
2025-09-23 17:58:13.243063,49165.4,49234.26,48661.25,48859.82,1695.86,2025-09-23 18:58:13.243063,82859402.62,909,847.93,41429701.31,0
2025-09-23 18:58:13.243063,47281.77,47527.87,47171.36,47233.37,1069.89,2025-09-23 19:58:13.243063,50534675.39,917,534.95,25267337.7,0
2025-09-23 19:58:13.243063,47634.89,48114.49,47428.4,47751.39,861.18,2025-09-23 20:58:13.243063,41122540.49,780,430.59,20561270.24,0
2025-09-23 20:58:13.243063,47220.32,47346.78,47016.94,47123.34,634.22,2025-09-23 21:58:13.243063,29886587.09,393,317.11,14943293.54,0
2025-09-23 21:58:13.243063,47884.65,47889.16,47595.29,47665.82,907.31,2025-09-23 22:58:13.243063,43247807.28,217,453.66,21623903.64,0
2025-09-23 22:58:13.243063,46776.21,47038.5,46581.94,46942.96,1552.57,2025-09-23 23:58:13.243063,72882201.15,118,776.28,36441100.57,0
2025-09-23 23:58:13.243063,45228.86,45268.7,45051.37,45253.12,2485.84,2025-09-24 00:58:13.243063,112492215.68,178,1242.92,56246107.84,0
2025-09-24 00:58:13.243063,43631.35,44020.34,43384.77,43784.62,2310.4,2025-09-24 01:58:13.243063,101160196.1,220,1155.2,50580098.05,0
2025-09-24 01:58:13.243063,44197.73,44241.1,43501.75,43831.11,1531.01,2025-09-24 02:58:13.243063,67105855.27,427,765.5,33552927.63,0
2025-09-24 02:58:13.243063,44119.4,44476.56,43941.75,44063.17,1633.34,2025-09-24 03:58:13.243063,71970172.14,788,816.67,35985086.07,0
2025-09-24 03:58:13.243063,43573.65,43672.79,43182.02,43270.63,1897.01,2025-09-24 04:58:13.243063,82084686.09,157,948.5,41042343.05,0
2025-09-24 04:58:13.243063,43793.09,43997.32,43703.68,43827.61,2228.56,2025-09-24 05:58:13.243063,97672659.86,678,1114.28,48836329.93,0
2025-09-24 05:58:13.243063,42232.55,42679.7,41961.73,42375.58,2266.89,2025-09-24 06:58:13.243063,96060847.21,491,1133.45,48030423.61,0
2025-09-24 06:58:13.243063,42668.58,42691.84,42247.35,42323.82,838.27,2025-09-24 07:58:13.243063,35478966.78,393,419.14,17739483.39,0
2025-09-24 07:58:13.243063,41429.2,41615.28,41140.32,41302.95,1448.31,2025-09-24 08:58:13.243063,59819507.21,768,724.16,29909753.61,0
2025-09-24 08:58:13.243063,40779.86,40861.71,40744.79,40768.63,1368.19,2025-09-24 09:58:13.243063,55779088.33,251,684.09,27889544.16,0
2025-09-24 09:58:13.243063,40665.79,40956.15,40648.11,40811.35,1389.37,2025-09-24 10:58:13.243063,56702070.48,895,694.69,28351035.24,0
2025-09-24 10:58:13.243063,40073.21,40174.01,39873.34,40113.14,1322.15,2025-09-24 11:58:13.243063,53035775.89,730,661.08,26517887.94,0
2025-09-24 11:58:13.243063,39610.43,39972.14,39607.75,39808.64,1654.3,2025-09-24 12:58:13.243063,65855410.19,695,827.15,32927705.1,0
2025-09-24 12:58:13.243063,40625.93,40629.4,40464.24,40613.8,1359.88,2025-09-24 13:58:13.243063,55229913.69,551,679.94,27614956.85,0
2025-09-24 13:58:13.243063,40241.56,40514.6,39861.29,40149.27,1890.77,2025-09-24 14:58:13.243063,75913172.27,877,945.39,37956586.13,0
2025-09-24 14:58:13.243063,40777.25,41010.85,40630.37,40824.33,2277.94,2025-09-24 15:58:13.243063,92995335.25,727,1138.97,46497667.63,0
2025-09-24 15:58:13.243063,39743.1,39939.23,39561.65,39906.02,738.8,2025-09-24 16:58:13.243063,29482566.1,594,369.4,14741283.05,0
2025-09-24 16:58:13.243063,40085.38,40501.11,39978.84,40332.86,1925.78,2025-09-24 17:58:13.243063,77672066.5,601,962.89,38836033.25,0
2025-09-24 17:58:13.243063,41314.79,41522.41,41096.43,41499.74,1207.2,2025-09-24 18:58:13.243063,50098663.15,522,603.6,25049331.58,0
2025-09-24 18:58:13.243063,39420.54,39790.89,39332.15,39452.44,1035.78,2025-09-24 19:58:13.243063,40864175.94,368,517.89,20432087.97,0
2025-09-24 19:58:13.243063,38755.03,39130.47,38644.48,38827.6,867.95,2025-09-24 20:58:13.243063,33700311.04,399,433.97,16850155.52,0
2025-09-24 20:58:13.243063,39642.82,39648.81,39144.87,39279.61,1370.78,2025-09-24 21:58:13.243063,53843881.88,261,685.39,26921940.94,0
2025-09-24 21:58:13.243063,39319.16,39472.67,38943.91,39124.02,2053.82,2025-09-24 22:58:13.243063,80353616.44,145,1026.91,40176808.22,0
2025-09-24 22:58:13.243063,39225.14,39456.47,39134.36,39418.35,834.86,2025-09-24 23:58:13.243063,32908960.09,135,417.43,16454480.05,0
2025-09-24 23:58:13.243063,38686.19,38954.64,38644.5,38946.13,1345.53,2025-09-25 00:58:13.243063,52403061.25,645,672.76,26201530.63,0
2025-09-25 00:58:13.243063,39146.13,39184.6,39006.9,39017.47,525.22,2025-09-25 01:58:13.243063,20492666.51,785,262.61,10246333.26,0
2025-09-25 01:58:13.243063,39007.79,39247.39,38731.52,38899.89,1252.1,2025-09-25 02:58:13.243063,48706708.54,450,626.05,24353354.27,0
2025-09-25 02:58:13.243063,39694.58,40165.62,39456.42,39812.31,1756.29,2025-09-25 03:58:13.243063,69921795.2,934,878.14,34960897.6,0
2025-09-25 03:58:13.243063,40081.77,40403.88,39815.2,40018.88,965.67,2025-09-25 04:58:13.243063,38645159.86,962,482.84,19322579.93,0
2025-09-25 04:58:13.243063,40141.73,40350.63,40059.46,40293.09,981.45,2025-09-25 05:58:13.243063,39545626.5,464,490.72,19772813.25,0
2025-09-25 05:58:13.243063,40186.88,40364.37,39943.23,39965.2,674.62,2025-09-25 06:58:13.243063,26961521.58,239,337.31,13480760.79,0
2025-09-25 06:58:13.243063,39474.72,39753.43,39377.41,39579.45,1068.76,2025-09-25 07:58:13.243063,42301076.43,178,534.38,21150538.22,0
2025-09-25 07:58:13.243063,39332.44,39359.99,38861.71,39241.0,1088.03,2025-09-25 08:58:13.243063,42695278.61,613,544.01,21347639.3,0
2025-09-25 08:58:13.243063,39845.71,39914.29,39552.05,39554.5,2076.15,2025-09-25 09:58:13.243063,82120995.9,182,1038.07,41060497.95,0
2025-09-25 09:58:13.243063,39085.18,39288.75,38848.56,39225.42,564.67,2025-09-25 10:58:13.243063,22149223.78,331,282.33,11074611.89,0
2025-09-25 10:58:13.243063,39513.88,39634.2,39183.27,39456.67,2110.64,2025-09-25 11:58:13.243063,83278724.14,358,1055.32,41639362.07,0
2025-09-25 11:58:13.243063,41057.84,41319.59,40879.2,41098.39,1067.36,2025-09-25 12:58:13.243063,43866784.44,979,533.68,21933392.22,0
2025-09-25 12:58:13.243063,41951.11,42175.38,41610.14,41818.53,988.24,2025-09-25 13:58:13.243063,41326610.28,589,494.12,20663305.14,0
2025-09-25 13:58:13.243063,41833.91,41838.8,41335.99,41550.04,1507.99,2025-09-25 14:58:13.243063,62657096.81,433,754.0,31328548.41,0
2025-09-25 14:58:13.243063,42634.1,42880.97,42479.87,42552.4,1266.61,2025-09-25 15:58:13.243063,53897375.64,488,633.31,26948687.82,0
2025-09-25 15:58:13.243063,42429.28,42539.35,42005.0,42209.37,1474.75,2025-09-25 16:58:13.243063,62248322.09,407,737.38,31124161.05,0
2025-09-25 16:58:13.243063,40491.78,40821.01,40396.54,40493.03,1767.78,2025-09-25 17:58:13.243063,71582845.8,334,883.89,35791422.9,0
2025-09-25 17:58:13.243063,39556.74,39684.27,39423.42,39680.67,1402.65,2025-09-25 18:58:13.243063,55658215.01,970,701.33,27829107.5,0
2025-09-25 18:58:13.243063,37946.54,38418.15,37870.12,38199.95,1859.0,2025-09-25 19:58:13.243063,71013521.09,881,929.5,35506760.55,0
2025-09-25 19:58:13.243063,37846.47,38156.42,37662.83,37935.21,682.94,2025-09-25 20:58:13.243063,25907328.08,512,341.47,12953664.04,0
2025-09-25 20:58:13.243063,37740.73,38102.7,37623.91,37952.98,1959.23,2025-09-25 21:58:13.243063,74358809.39,962,979.62,37179404.69,0
2025-09-25 21:58:13.243063,39302.03,39326.44,39092.75,39229.29,2605.67,2025-09-25 22:58:13.243063,102218648.88,499,1302.84,51109324.44,0
2025-09-25 22:58:13.243063,39512.03,39616.48,39281.97,39489.72,970.64,2025-09-25 23:58:13.243063,38330166.51,762,485.32,19165083.25,0
2025-09-25 23:58:13.243063,39316.57,39340.93,39301.24,39320.62,1074.32,2025-09-26 00:58:13.243063,42243068.51,384,537.16,21121534.26,0
2025-09-26 00:58:13.243063,39910.98,40173.1,39848.59,39976.81,1125.11,2025-09-26 01:58:13.243063,44978381.26,977,562.56,22489190.63,0
2025-09-26 01:58:13.243063,38231.54,38370.02,38042.99,38212.92,2846.44,2025-09-26 02:58:13.243063,108770779.57,317,1423.22,54385389.78,0
2025-09-26 02:58:13.243063,38447.73,38658.41,38121.9,38396.82,663.32,2025-09-26 03:58:13.243063,25469489.15,709,331.66,12734744.57,0
2025-09-26 03:58:13.243063,38950.58,39017.62,38760.18,38992.63,943.15,2025-09-26 04:58:13.243063,36775768.52,857,471.57,18387884.26,0
2025-09-26 04:58:13.243063,37676.41,37854.94,37524.12,37843.45,1069.93,2025-09-26 05:58:13.243063,40489878.68,220,534.97,20244939.34,0
2025-09-26 05:58:13.243063,38763.85,39081.96,38684.78,38712.91,1256.48,2025-09-26 06:58:13.243063,48641902.55,658,628.24,24320951.27,0
